Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--98a63c81-3124-43f2-80b4-f1c85ad102d7,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--3def2476-cbac-483f-94ba-3f01aa904511,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--62929f58-93bc-47bd-b898-13bd79c82f03,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--2e992f51-961c-4384-a529-73397e86ed9e,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--ded6da93-8f90-4e8e-b5f3-2f009f2fd892,relationship--8d2a9e34-2e19-4839-b364-7450d93c1cd5,28.444444444444443
relationship,relationship--5ebd4250-e7e4-4ef4-9d51-e582cb67202a,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--6ca963ca-c21b-48b8-bcb8-5245ec18ca2a,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--fa95ca2d-c22d-4bf9-92fc-d8d3d5d0f620,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--0675750e-2f7b-42ab-adf4-ed2fd65bee39,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--b0e66460-bd3a-4d4b-b06a-6634b061d4cf,relationship--8d2a9e34-2e19-4839-b364-7450d93c1cd5,28.444444444444443
relationship,relationship--60cf5230-ee8b-4824-9b02-d23d3f914284,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--007603be-635f-4ec0-9591-e5e404f69f00,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--ff8831f5-479f-424b-9266-672adfe39895,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--9860bd68-4636-41c2-b498-054b75a4ca27,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,81.42857142857143
relationship,relationship--62d7cfaa-f722-4a71-926d-5b89a08c6b4e,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,74.0952380952381
relationship,relationship--8d2a9e34-2e19-4839-b364-7450d93c1cd5,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,79.87301587301587
relationship,relationship--7b89899e-41c5-48ad-b88f-3383fb0058c6,relationship--d39c4406-1f4e-408e-aa25-748885160a13,81.7989417989418
relationship,relationship--cae22db1-5ba2-411b-bf54-b221fc419c7b,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,82.30576441102757
relationship,relationship--7d22ac35-09fe-4628-84bd-6c9179ce65fc,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,84.67532467532467
relationship,relationship--f4f5fc38-624a-42b8-b5ef-2f31728d98fc,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,82.76190476190476
relationship,relationship--d1a25436-510a-4612-894a-f7d8242d7884,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,74.0952380952381
relationship,relationship--1ab80ac7-9086-4ac7-b546-7740614f1ece,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,77.74436090225564
relationship,relationship--ae9e0b10-beea-4085-8ab2-d6751bf6da3b,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,73.49753694581281
relationship,relationship--ca153029-7a59-45c1-86ae-de5d0f996dd7,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,82.19780219780219
relationship,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,89.07563025210084
relationship,relationship--a558bd81-a179-4c6a-a1f2-da0c448b6f03,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
