Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--ac2eb100-4898-4a4d-8744-7dd8062b7e9d,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--95d03409-1158-41b5-89af-60e4b437d949,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--aa974471-47bf-4052-83c9-cf63909db358,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--5fcece8f-3dfc-4943-b1c6-fd78f4869720,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--1defeb8a-8ec8-4a0a-b702-1ba78af4f6ff,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--b0beb737-1198-4da3-9263-32d571f0227d,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--31fadd16-c06d-43c1-baa7-6b4e3c0b4d1f,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--8e83895d-849f-4c57-a92f-5396e3fe9c84,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,89.07563025210084
relationship,relationship--caec4069-cdb4-458d-b134-a2e6c7e12b4f,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,57.647058823529406
relationship,relationship--b4002d2a-1be3-4226-b3df-79977cd05f82,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,37.647058823529406
relationship,relationship--ff75c140-91db-45e7-be27-85dc1ca825bf,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,37.647058823529406
relationship,relationship--175400c3-5bd4-4996-b395-5e1e1391efb6,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,37.647058823529406
relationship,relationship--2264a889-9b04-47c2-815d-0ef6d9c827ac,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--7d7ae7bd-a0be-40c2-a438-8d52ebf04c49,relationship--428c9341-0016-4bb2-a5b6-3bde5bd212b2,30.877192982456137
relationship,relationship--98a63c81-3124-43f2-80b4-f1c85ad102d7,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--3def2476-cbac-483f-94ba-3f01aa904511,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--62929f58-93bc-47bd-b898-13bd79c82f03,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--2e992f51-961c-4384-a529-73397e86ed9e,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--ded6da93-8f90-4e8e-b5f3-2f009f2fd892,relationship--4b57f623-fb5f-4936-9c7a-bbc8ff0b4fb9,28.444444444444443
relationship,relationship--5ebd4250-e7e4-4ef4-9d51-e582cb67202a,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--6ca963ca-c21b-48b8-bcb8-5245ec18ca2a,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--fa95ca2d-c22d-4bf9-92fc-d8d3d5d0f620,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--0675750e-2f7b-42ab-adf4-ed2fd65bee39,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--b0e66460-bd3a-4d4b-b06a-6634b061d4cf,relationship--4b57f623-fb5f-4936-9c7a-bbc8ff0b4fb9,28.444444444444443
relationship,relationship--60cf5230-ee8b-4824-9b02-d23d3f914284,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--007603be-635f-4ec0-9591-e5e404f69f00,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--ff8831f5-479f-424b-9266-672adfe39895,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--ab041e9e-4a8d-4052-9586-3ba1193a515d,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,81.42857142857143
relationship,relationship--ed8911bf-07b3-4aa4-aaee-90c317570b6b,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,74.0952380952381
relationship,relationship--4b57f623-fb5f-4936-9c7a-bbc8ff0b4fb9,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,79.87301587301587
relationship,relationship--3b5133b1-a6a9-45f7-8b32-2dee9fc5ca38,relationship--d39c4406-1f4e-408e-aa25-748885160a13,81.7989417989418
relationship,relationship--428c9341-0016-4bb2-a5b6-3bde5bd212b2,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,82.30576441102757
relationship,relationship--00452ca2-013d-452e-a8b1-18e4b8771852,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,84.67532467532467
relationship,relationship--9bfcbd6d-c383-4efc-8782-56e0212e84b7,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,82.76190476190476
relationship,relationship--18368322-4b6a-4808-b103-45ab862ae743,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,74.0952380952381
relationship,relationship--856cb22b-c1b4-4d58-a440-06ac9df3a4ce,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,77.74436090225564
relationship,relationship--09156b3b-5434-41b2-9370-224f3c6fc69c,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,73.49753694581281
